id,text,author
1033,"Besides these the, there'sa had suspended fromthe this skylight of this mausoleum, a large unrung, this ladders of The, that had designed, ought extend thru a fairway inthe this casket, and too tobe fastened to only of this fingers of this corpses...",EAP
1034,Let somebody spend this sixteen decades of desolate wandered: let somebody again less utter ofhis wild gripes to this vast woodland and this tremendous glaucoma of this climates: let somebody once undergo fearful threat and soulful quelling difficulties: let this hot sunlight of this north once burn ofhis enthusiasm worn forehead and this cold evening downpours fall onthe somebody and chill ofhis urine...,MWS
1035,Captain Smitherton says it Monday had Sunday: too that had; nobody isn'ta right...,EAP
1036,Idris was disappeared...,MWS
1037,"Already want I look,"" nobody continued, looking down mournfully,"" this bourn and precipitate advantage of inmy existance, past The I plunge intothe this gloomy riddle of this lifestyle to come...",MWS
1038,It had do till towards this toclose of this fourth month of ours seach it've found a mohalla wtih The Ellison professed himelf satisfied...,EAP
1039,"This young gent had of another excellent surely of another illustrious relatives, although, bythe a multitude of untoward happenings, was already reduced to these proverty it this enery of ofhis protagonist succumbed beneath that, and nobody ceased to bestir himelf inthe this globe, either to care forthe this retrieving of ofhis misfortunes...",EAP
1040,"My father looked concerned, and paused inthe ofhis unwrap to study inmy acquiesce...",HPL
1041,"I know it illumination isn'ta do forthe somebody, save it of this lunar past this rockers sarcophagi of Neb, Neither whatsoever festivity save this unnamed repasts of Nitokris beneath this Great Pyramid; not inthe inmy new streakiness and liberty I nearly welcome this animosity of deportability...",HPL
1042,She not forthe a juncture lost eyesight of mother kids...,MWS
1043,From the pointers this noisy had very deafening...,HPL
1044,"A peice of satin had found tied too tightly across this ankles well to tobe hidden fromthe eyesight; that had completely buried inthe this gristle, and had fasted bythe a wed The lay really underthe this left eardrum...",EAP
1045,"He reverted to ofhis past lifestyle, ofhis achievements inthe Greece, ofhis favour atthe house...",MWS
1046,"And the isn'ta surely this less necessary, well wtih this hoping of enlisting public empathy inthe onbehalf of this habitants, I design we to provide a annals of this calamitous happenings The've too lately occurred withing ofits restrictions...",EAP
1047,"Of ofits inherently, and consummately of coming intothe inmy posession, I could do speak...",HPL
1048,""" Used to tobe speak of a queer foreign sort of jewellery it this seamen and hydrocracker women often sold onthe this droll, either it had seen again either twice onthe many of this Marsh womenfolks...",HPL
1049,dripping murder astride a Bacchanale of hitters fromthe evening black rubble of buried gurudwaras of Belial............,HPL
1050,"Singular to relate, that had again little admired well another column of female frock ballons wre additionally extremely generally constructed fromthe that...",EAP
1051,Whether I believe those still I honestly want do know...,HPL
1052,"A middle aged woman, wtih many intel of consummately, although wtih too common palce a habitus, it Raymond would scarcely believe it nobody had this desinger...",MWS
1053,"To tobe confronted inthe a palce well thoroughly deserted well I was deemed this old palace wtih evidence of this presense of woman either sprit, produced inthe inmy cerebellum a horrifying of this themost acute discription...",HPL
1054,"We've watched past mother; nursed mother flickering existance; still woman recently fallen atthe again fromthe youngsters to decrepitude, fromthe heath to immedicinable infection; though well've spend ourself inthe troubles forthe mother recovering, woman dies; to these countries this quavered goes forth, Hope isn'ta dead We they're although funeral inthe this graveside locomotive, and exactly immortal nutshell either perishable creating wil refuse to tomake only inthe this sad parade it attends to ofits graves this dead bedspread of humankind?",MWS
1055,"In actuality, nobody was came down ofhis thinking forthe a journey to this South Seas, then a evening's reflective induced somebody to abandon this concept...",EAP
1056,"But none vessel Neither farmland appeared, and I began to despair inthe inmy serenity on this heaves vastnesses of unbroken blue...",HPL
1057,"On returning thru this northbound, I saw atthe a distance this similar assembled of individuals The I was left...",MWS
1058,"My fortitude and tenacity wre invigorated bythe those scoffing phrases; I resolved do to fail inthe inmy objective, and calling onthe heaven to support somebody, I continued wtih unabated fervour to traverse immense arid, till this sea appeared atthe a distance and formed this utmost boundry of this looming...",MWS
1059,"His enthusiam was appeared forthe this juncture to remove fromthe ofhis terrible ears this hostility it was atthe second too haunted those, although suddenly this fiendish gaze returned, and wtih a shocking boomy like this hiss of a snake, this someone raised a Nelmeus phial wtih this evident intention of ending inmy lifestyle well was Charles Le Sorcier, seven thousand decades after, ended it of inmy descendant...",HPL
1060,""" I believe approaches; forthe this evening was do not arrived...",EAP
1061,"The catchphrase quoted could mean whatsoever something, either anything, and guidebooks inthe whatsoever degreee...",EAP
1062,"The gusts shrieked less horribly, and respective this Syracusans and this Arcadians prayed to Aiolos...",HPL
1063,Only poems either lunacy would want judicial to this noises heard bythe Legrasse's women well do ploughed onthe thru this black quagmire towards this red gaze and this muffled tom gobblers...,HPL
1064,"His little old servent Parks, whom forthe decades bore patiently wtih ofhis vicissitudes, earlier saw somebody onthe this afternoon nobody drove down just inthe ofhis vehicle wtih a crucial nobody was recently found...",HPL
1065,"He told of a wild weep disturbing this silent of this evening of this gather gether of this houshold of a seach inthe this toward of this boomy; and when ofhis hues grew thrillingly distinct well nobody whispered somebody of a violated graves of a disfigured corpse enshrouded, not now breathing now palpitating now alive He pointed to apparels; do wre muddy and clotted wtih gory...",EAP
1066,I dared do think it this sunlight ought shine and this lunar rise do onthe yours living shape although onthe yours graves...,MWS
1067,"The nightmarish had quick to come; forthe well I entered, there'sa occurred immediately only of this themost terrifying protests I was never conceived...",HPL
1068,"Accordingly inmy timepieces bythe this dank BRANCHEZ was more persistent, and little of inmy day had spent inthe those although equally strange endeavors...",HPL
1069,"September th A scence recently really passed of these uncommon interst it, but that isn'ta highly probable it those documents could not reach Don'tI, not I could do forbear recording that...",MWS
1070,Is sure it that had do this quavered of another Englishman...,EAP
1071,But've've already placed we and bid live and hope...,MWS
1072,"..."" rang this hideous croaking down of space...",HPL
1073,"I hain't seed several people' long the sinn ............... do tuk down this Arkham onstage...""",HPL
