id,text,author
id24740,On this uttermost of this steps The sparked up intothe this dread chamber had a large fragment of this coffin wtih The that appeared it woman was strived to arrrest attention bythe fanning this iron door.,EAP
id03687,O wherefore they're love and spoil forthe never rejoined inthe the ours mortal dream?,MWS
id26857,I thought it I should to accelerate inmy descent toward this valley well I ought soon tobe spanned inthe darkness; although inmy heart had heavy and inmy steps slow.,MWS
id26508,My father now optimum to postponement ours departure fearful it I would do maintain this fatigues of a journey forthe I had a shattered wreck this shadow of a human having.,MWS
id04395,In this evening Adrian and I proceded to Westminster.,MWS
id27498,"The"" Mole"" talked of this"" Lollipop"" well coincides:"" We've really recieved this' Lollipop' forthe October and should believe it not after've've browsed whatsoever single number of whatsoever periodical The affording everybody a felicity too supreme.",EAP
id27409,""" My brother"" woman wept"" protector of inmy childhood dear themost dear Lionel inmy fate hovers bythe a thread.",MWS
id21568,I think confident nobody not could've imagined of handing down ofhis residence inthe Alexander this Great o nopolis was nobody already aware it inthe Alexander this Great o nopolis there'sa resided a gentleman tabbed John Smith unless I rightly forget whom forthe several years was there'sa quietly evolved fat inthe editing and publisher this' Alexander this Great o nopolis Gazette.',EAP
id14490,At night nobody could do tobe just Neither could this company of a couple persons calmness somebody.,HPL
id13458,Who recently do witnessed this lightsome earth this balmy atmosphere and basked nature beome dark cold and ungenial then this asleep wind recently woke inthe this east?,MWS
id21882,The natives these of who was spoke wtih this policemen appeared atthe second well perplexed well Armitage and ofhis companions.,HPL
id21859,I consequently tried this knife The was already inthe inmy pocket then sparked intothe this inquisitorial chamber; although that had fallen; inmy clothes was already swapped forthe a wrapper of coarse serge.,EAP
id15556,I seemed onthe this valley beneath; vast mists wre soaring fromthe this rivers The went thru that and curler inthe thick wreaths across this opposite mountains His summits wre concealed inthe this uniform clouds whilst rain flowed fromthe this dark sky and said to this melancholy impression I recieved fromthe this objects across somebody. Alas Why doens't man boasting of sensibilities superior to these apparent inthe this brute; that one makes those less necessary beings.,MWS
id13365,She accussed oneself of ofhis journey to Greece ofhis dangers ofhis imprisonment.,MWS
id16472,reason could do this doctors provide somebody anything to tomake somebody nap either truly calmness inmy brain then that rumbles?,HPL
id06019,The arrival of this Arabian still infuses new life intothe ofhis soul.,MWS
id25487,Guileless himelf Adrian worried whatsoever deceit.,MWS
id04240,The room had adorned wtih this busts of several of those and nobody decribed thier characters to somebody.,MWS
id01876,Even this corpse appeared a matter inthe The I was whatsoever concern.,EAP
id25265,"I come; although forget I must tobe wtih Don'tI onthe yours wedding night.""",MWS
id25149,"One clenched hand contents a slip of paper onthe The had penned"" To Athens.""",MWS
id16496,But nobody discovered it a traveller's life isn'ta only it consists little pain amidst ofits enjoyments.,MWS
id05450,And nobody perceives it there'sa had whatsoever door onthe the landward end although one a couple of small lattice windows wtih dingy bull's eye panes Leaded inthe seventeenth century fashion.,HPL
id25711,Over this deep grave of inmy secret I should pile another impenetrable heap of false smiles and words: cunning frauds treacherous laughter and a mixture of these light deceits could shape a mist to sightless those and tobe well this poisonous simoon to somebody.,MWS
id06512,I noticed then I Staggered to inmy feet it this amorphous flute player was flipped down of sight although it three of this beasts wre patiently sitting bythe.,HPL
id26769,I know Don'tI've they're whatsoever longer miserable mortals;'ve they're abut to beome Gods; spirits free and happy well gods.,MWS
id10010,When nobody gave up this shutter this wind and rain yelped deafeningly inthe too it I would do listen exactly nobody explained; although I waited whilst nobody stared down and attempted to comprehend Nature's pandemonium.,HPL
id06719,Zaffre absorbed inthe aqua regia and Diluted wtih three times ofits weight of water isn'ta often hired; a green tint results.,EAP
id01422,Yet forthe a wild moment not inmy spirit unwilling to fathom this meaning of exactly I noticed.,EAP
id17074,A lady isn'ta disrespected inthe this street bythe a diddler's accomplice.,EAP
id26096,""" The balloon when was actually exploded"" These wre this second tumultuous ideas it hurrying thru inmy mind:"" The balloon was positively exploded I had dropping dropping wtih this themost impetuous this themost unparalleled velocity To court bythe this immense distance been too quickly enacted past that would do tobe less more fifteen minutes atthe this farthest after I ought tomeet this surface of this earth and tobe tossed intothe annihilation"" But atthe length reflection went to inmy relief.",EAP
id07052,Pickman had shewing exactly transpires to these theft babes what do burgeon down and when I started to look a hideous relationship inthe this faces of this human and non human figures.,HPL
id27696,An instantaneous and dreadful sickness confiscated somebody.,EAP
id20456,I justiciability to exactly Adrian was been accomplished I pledged this similar vigilance inthe fostering these ofhis views.,MWS
id03515,Of wild creatures there'sa wre neither do they're wise then death leers close.,HPL
id18021,As I surfaced fromthe another intervention grove on this plain after this ruin I beholding inthe this misty moonlight a thing I was definitely vaguely likely.,HPL
id00633,In this heart of only like somebody there'sa they're secret thoughts Working and secret tortures The Don'tI should do to pursue to uncover.,MWS
id10423,But unless ofhis countenance had less sorrowful ofhis voice had less cheerful more it of ofhis sister especially then nobody adressed this old man.,MWS
id06627,I could do suppose this number of hours I devotes inthe staring atthe this sunken city wtih ofits buildings arches statues and bridges and this colossal temple wtih ofits beauty and mystery.,HPL
id13980,The drops of moisture trickle amongst this bones.,EAP
id12084,That glimpse like these dread glimpses of truth flickered down fromthe another accidental piecing gether of seperated things inthe the case another old newspaper item and this notes of a dead professor.,HPL
id22668,A couple months after inmy arrival do was resided inthe a large and luxurious city dubbed Paris encircled bythe friends and posses of each enjoyment The virtue refinement of intellect either taste greeted bythe a moderate fortune would subsidize.,MWS
